detector,attack,category,image,logit,prob,ap,mim
R50_nodown,orig,samecat,000000009822.png,0.5652399659156799,0.6376641392707825,0.3371585146344824,0.4049711525440216
R50_nodown,fgsm,samecat,000000009822.png,-10.458154678344728,2.871234391932376e-05,0.2259226380815214,0.3280064165592193
R50_nodown,orig,diffcat,000000009822.png,-0.1873679757118225,0.453294575214386,0.3236630257726532,0.3852317035198211
R50_nodown,fgsm,diffcat,000000009822.png,-11.667338371276855,8.569107194489334e-06,0.3857761396889391,0.4706412255764007
R50_nodown,orig,samecat,000000009830.png,1.2970253229141235,0.7853339314460754,0.7994223984771575,0.9047849178314208
R50_nodown,fgsm,samecat,000000009830.png,-11.001364707946776,1.6678644897183403e-05,0.7654624611023146,0.9272220730781556
R50_nodown,orig,diffcat,000000009830.png,0.6382684707641602,0.6543619632720947,0.754467064017786,0.9291338324546814
R50_nodown,fgsm,diffcat,000000009830.png,-10.668545722961426,2.326480171177536e-05,0.7158304494976244,0.9519019722938538
R50_nodown,orig,samecat,000000009836.png,-4.674492835998535,0.0092440070584416,0.2164607686381215,0.199475347995758
R50_nodown,fgsm,samecat,000000009836.png,-17.760887145996094,1.9343930901527532e-08,0.2180628009575697,0.2065298408269882
R50_nodown,orig,diffcat,000000009836.png,-3.835144281387329,0.0211415998637676,0.4132314418320853,0.4758007824420929
R50_nodown,fgsm,diffcat,000000009836.png,-16.929452896118164,4.442546597260844e-08,0.3834544958031087,0.462442398071289
R50_nodown,orig,samecat,000000009845.png,-1.2340879440307615,0.2254667282104492,0.8507344631045135,0.9140678644180298
R50_nodown,fgsm,samecat,000000009845.png,-16.327281951904297,8.112439786600589e-08,0.8268994847781429,0.907241702079773
R50_nodown,orig,diffcat,000000009845.png,-1.425479769706726,0.1938039660453796,0.8831485841979506,0.933440625667572
R50_nodown,fgsm,diffcat,000000009845.png,-16.958454132080078,4.315557688983065e-08,0.8739715423201967,0.9293031096458436
R50_nodown,orig,samecat,000000009851.png,3.691089153289795,0.9756622910499572,0.7950882746147839,0.8966085910797119
R50_nodown,fgsm,samecat,000000009851.png,3.668274402618408,0.975114643573761,0.647840453873256,0.9513768553733826
R50_nodown,orig,diffcat,000000009851.png,2.2046608924865723,0.9006673097610474,0.8301680160824813,0.8878171443939209
R50_nodown,fgsm,diffcat,000000009851.png,-12.88597583770752,2.533323822717648e-06,0.7999041764743957,0.8809875249862671
R50_nodown,orig,samecat,000000009857.png,0.6460583806037903,0.6561216711997986,0.8022894049883026,0.8547239899635315
R50_nodown,fgsm,samecat,000000009857.png,-8.808186531066895,0.0001494817843195,0.7814795329383831,0.8861129879951477
R50_nodown,orig,diffcat,000000009857.png,1.271079659461975,0.7809275388717651,0.8761937035248407,0.9334754943847656
R50_nodown,fgsm,diffcat,000000009857.png,-7.583308696746826,0.0005086158635094,0.8248134723530017,0.9360407590866088
R50_nodown,orig,samecat,000000009865.png,-4.43331241607666,0.01173572614789,0.5122552086470571,0.8409981727600098
R50_nodown,fgsm,samecat,000000009865.png,-21.47392463684082,4.720554502846142e-10,0.4907803462528261,0.8390555381774902
R50_nodown,orig,diffcat,000000009865.png,-2.731143951416016,0.0611604452133178,0.7610452515097321,0.9281976819038392
R50_nodown,fgsm,diffcat,000000009865.png,-20.633474349975582,1.0939461558834296e-09,0.7303131886656296,0.92532879114151
R50_nodown,orig,samecat,000000009878.png,-3.0399091243743896,0.0456551313400268,0.2835000977669633,0.3730348646640777
R50_nodown,fgsm,samecat,000000009878.png,-14.904547691345217,3.365402676536178e-07,0.2967636516219858,0.4070794880390167
R50_nodown,orig,diffcat,000000009878.png,-0.7279493808746338,0.3256449103355407,0.6230619399207299,0.7481580972671509
R50_nodown,fgsm,diffcat,000000009878.png,-13.60281467437744,1.237006927112816e-06,0.6136390966494135,0.7707468867301941
R50_nodown,orig,samecat,000000009904.png,-3.922366857528688,0.0194099843502044,0.5054990960858137,0.6600866913795471
R50_nodown,fgsm,samecat,000000009904.png,-13.04625415802002,2.158156121367938e-06,0.5145434788374936,0.6782780885696411
R50_nodown,orig,diffcat,000000009904.png,-2.514770984649658,0.0748291462659835,0.7648253021846743,0.8982605934143066
R50_nodown,fgsm,diffcat,000000009904.png,-12.729950904846191,2.9610876026708866e-06,0.7697823897181726,0.9216745495796204
R50_nodown,orig,samecat,000000009919.png,0.2073751091957092,0.5516587495803833,0.9878740120524734,0.9894143342971802
R50_nodown,fgsm,samecat,000000009919.png,-12.88523769378662,2.5351944259455195e-06,0.9865061450802576,0.9882796406745912
R50_nodown,orig,diffcat,000000009919.png,5.090717792510986,0.993884027004242,0.9775142557669196,0.9778966307640076
R50_nodown,fgsm,diffcat,000000009919.png,5.062021255493164,0.9937071204185486,0.980679222718752,0.9829140901565552
R50_nodown,orig,samecat,000000009929.png,-5.603194236755371,0.003672533435747,0.2533600446791853,0.2404458969831466
R50_nodown,fgsm,samecat,000000009929.png,-18.930465698242188,6.006247055267977e-09,0.2632417956631495,0.2652924060821533
R50_nodown,orig,diffcat,000000009929.png,-3.619561910629273,0.0260952077805995,0.701815319766412,0.8009708523750305
R50_nodown,fgsm,diffcat,000000009929.png,-18.237224578857425,1.2013622097128971e-08,0.7153590375557873,0.8283406496047974
R50_nodown,orig,samecat,000000009935.png,-2.772594690322876,0.0588231980800628,0.4775294056215496,0.5788317918777466
R50_nodown,fgsm,samecat,000000009935.png,-6.946369647979736,0.0009611969580873,0.5286090195639933,0.6534591317176819
R50_nodown,orig,diffcat,000000009935.png,-1.6958688497543335,0.1550055891275406,0.5665392526065176,0.5785417556762695
R50_nodown,fgsm,diffcat,000000009935.png,-5.951946258544922,0.0025940272025763,0.4671121167540341,0.5862686038017273
R50_nodown,orig,samecat,000000009941.png,-2.279491901397705,0.0928357318043708,0.2905875580410306,0.365295797586441
R50_nodown,fgsm,samecat,000000009941.png,-15.724398612976074,1.48245106856848e-07,0.2959097298952257,0.394662082195282
R50_nodown,orig,diffcat,000000009941.png,-1.5610588788986206,0.1734947711229324,0.4926310729209238,0.5913531184196472
R50_nodown,fgsm,diffcat,000000009941.png,-15.155339241027832,2.618904773044051e-07,0.4775714612338029,0.6118203997612
R50_nodown,orig,samecat,000000009945.png,-2.6745433807373047,0.0644923076033592,0.6241021139783056,0.7772070169448853
R50_nodown,fgsm,samecat,000000009945.png,-16.973175048828125,4.2524941790134114e-08,0.5363551171568933,0.7437909841537476
R50_nodown,orig,diffcat,000000009945.png,-3.275649309158325,0.0364160723984241,0.4898296316625397,0.5838680267333984
R50_nodown,fgsm,diffcat,000000009945.png,-19.06805419921875,5.2341877498918166e-09,0.4878117644881394,0.5939581990242004
R50_nodown,orig,samecat,000000009951.png,-2.0133018493652344,0.1178133711218833,0.320332128937222,0.3799940645694732
R50_nodown,fgsm,samecat,000000009951.png,-9.191770553588867,0.0001018639522953,0.3235668056167126,0.3897024393081665
R50_nodown,orig,diffcat,000000009951.png,1.323023796081543,0.7896842956542969,0.64079341578061,0.6868727803230286
R50_nodown,fgsm,diffcat,000000009951.png,-7.519356727600098,0.0005421873065643,0.6195868544054547,0.6893925666809082
R50_nodown,orig,samecat,000000009968.png,-4.138185977935791,0.0157012995332479,0.4759059595517752,0.6758743524551392
R50_nodown,fgsm,samecat,000000009968.png,-20.46078491210937,1.300151653005343e-09,0.4784525576101703,0.6956047415733337
R50_nodown,orig,diffcat,000000009968.png,-2.6860477924346924,0.0638016760349273,0.653992050254649,0.7732964754104614
R50_nodown,fgsm,diffcat,000000009968.png,-18.976770401000977,5.734471120177886e-09,0.6481526525061501,0.7803422212600708
R50_nodown,orig,samecat,000000009975.png,-3.678300857543945,0.0246432367712259,0.3997245361728869,0.5325808525085449
R50_nodown,fgsm,samecat,000000009975.png,-11.08080768585205,1.5404928490170278e-05,0.3401465947824727,0.4831800460815429
R50_nodown,orig,diffcat,000000009975.png,-1.125631332397461,0.2449682354927063,0.6781189206724314,0.7704247236251831
R50_nodown,fgsm,diffcat,000000009975.png,-10.304436683654783,3.3483083825558424e-05,0.6119348070255696,0.7620019912719727
R50_nodown,orig,samecat,000000009983.png,-3.991204023361206,0.0181422308087348,0.3970189831684534,0.5975430607795715
R50_nodown,fgsm,samecat,000000009983.png,-15.237821578979492,2.411559876236425e-07,0.3841398104232884,0.5731985569000244
R50_nodown,orig,diffcat,000000009983.png,-2.119267702102661,0.107238158583641,0.7191089601241214,0.8510372042655945
R50_nodown,fgsm,diffcat,000000009983.png,-13.56760311126709,1.2813396779165489e-06,0.6517954184479422,0.8229456543922424
R50_nodown,pgd,samecat,000000000030.png,10.868353843688965,0.999980926513672,0.3225505831393348,0.0007544704712927341
R50_nodown,pgd,diffcat,000000000030.png,11.672768592834473,0.999991536140442,0.4929964800842283,0.5051628947257996
R50_nodown,pgd,samecat,000000000042.png,9.052300453186035,0.9998829364776612,0.5322466468929969,0.03293373063206673
R50_nodown,pgd,diffcat,000000000042.png,8.650225639343262,0.9998249411582948,0.7272523975614057,0.014686462469398975
R50_nodown,pgd,samecat,000000000071.png,12.011225700378418,0.9999939203262328,0.12054666272652664,0.08797653764486313
R50_nodown,pgd,diffcat,000000000071.png,14.996582984924316,0.9999996423721312,0.4054322012839362,0.7616397738456726
R50_nodown,pgd,samecat,000000000072.png,3.5858514308929443,0.9730342626571656,0.3406568199950723,0.7239900231361389
R50_nodown,pgd,diffcat,000000000072.png,5.406209945678711,0.9955314993858336,0.6378162448928237,0.007269666995853186
R50_nodown,pgd,samecat,000000000073.png,7.906777381896973,0.9996318817138672,0.3394206254347246,0.5616865158081055
R50_nodown,pgd,diffcat,000000000073.png,8.70371150970459,0.9998340606689452,0.4505258229778245,0.6307927966117859
R50_nodown,pgd,samecat,000000000089.png,12.32046604156494,0.9999955892562866,0.5126328468899293,0.6515384316444397
R50_nodown,pgd,diffcat,000000000089.png,16.54864501953125,0.9999998807907104,0.8094764303760562,0.9468438029289246
R50_nodown,pgd,samecat,000000000092.png,10.653534889221191,0.999976396560669,0.6268298532922308,0.6584321856498718
R50_nodown,pgd,diffcat,000000000092.png,13.172390937805176,0.9999980926513672,0.7717211014940257,0.8453766703605652
R50_nodown,pgd,samecat,000000000113.png,7.763946533203125,0.9995754361152648,0.2254308752733,0.3808843493461609
R50_nodown,pgd,diffcat,000000000113.png,6.403074741363525,0.9983463287353516,0.4055169844582463,0.6296800374984741
R50_nodown,pgd,samecat,000000000127.png,9.979180335998535,0.9999536275863647,0.5281662981414659,0.6216483116149902
R50_nodown,pgd,diffcat,000000000127.png,10.081538200378418,0.9999581575393676,0.8495490546375352,0.9438816905021667
R50_nodown,pgd,samecat,000000000133.png,18.03592872619629,1.0,0.8870564876325086,0.9414267539978028
R50_nodown,pgd,diffcat,000000000133.png,15.231409072875977,0.9999997615814208,0.979756050405399,0.9883351922035216
R50_nodown,pgd,samecat,000000000136.png,11.50692081451416,0.9999899864196776,0.4654758018265382,0.6422739028930664
R50_nodown,pgd,diffcat,000000000136.png,13.125268936157228,0.9999979734420776,0.6315338509913034,0.8280869722366333
R50_nodown,pgd,samecat,000000000151.png,4.037169456481934,0.982658624649048,0.6309320382603314,0.8626720309257507
R50_nodown,pgd,diffcat,000000000151.png,5.435724258422852,0.9956608414649964,0.8216743867286753,0.9593331813812256
R50_nodown,pgd,samecat,000000000165.png,12.30532932281494,0.9999954700469972,0.5896023766430667,0.789002001285553
R50_nodown,pgd,diffcat,000000000165.png,12.01857089996338,0.9999939203262328,0.7678145106337434,0.8968655467033386
R50_nodown,pgd,samecat,000000000194.png,14.79061222076416,0.9999996423721312,0.9487165787601018,0.9754190444946288
R50_nodown,pgd,diffcat,000000000194.png,14.526043891906738,0.9999995231628418,0.924237562240712,0.942734956741333
R50_nodown,pgd,samecat,000000000196.png,11.505181312561035,0.9999898672103882,0.9147285328920908,0.9921226501464844
R50_nodown,pgd,diffcat,000000000196.png,13.482359886169434,0.9999985694885254,0.9680722687196552,0.9852221608161926
R50_nodown,pgd,samecat,000000000208.png,14.521178245544434,0.9999995231628418,0.7859111393901886,0.8921384215354919
R50_nodown,pgd,diffcat,000000000208.png,12.486897468566896,0.9999961853027344,0.9032099932487576,0.9569259881973268
R50_nodown,pgd,samecat,000000000241.png,10.683445930480955,0.9999771118164062,0.6193722555125803,0.7319676280021667
R50_nodown,pgd,diffcat,000000000241.png,11.01229476928711,0.999983549118042,0.641550599223715,0.7615025639533997
R50_nodown,pgd,samecat,000000000247.png,13.297396659851074,0.9999983310699464,0.6374612306238122,0.7997284531593323
R50_nodown,pgd,diffcat,000000000247.png,19.4327335357666,1.0,0.9740692248886272,0.9663810729980468
R50_nodown,pgd,samecat,000000000283.png,12.518548011779783,0.999996304512024,0.7211885996868066,0.8201674222946167
R50_nodown,pgd,diffcat,000000000283.png,13.582959175109863,0.9999986886978148,0.8950979821112914,0.9527515172958374
R50_nodown,pgd,samecat,000000000294.png,9.095605850219728,0.9998878240585328,0.4867145435895951,0.6624370813369751
R50_nodown,pgd,diffcat,000000000294.png,11.369235038757324,0.9999884366989136,0.7510587454681429,0.8221573829650879
R50_nodown,pgd,samecat,000000000308.png,8.935272216796875,0.999868392944336,0.1637982466977497,0.1920767575502395
R50_nodown,pgd,diffcat,000000000308.png,9.91112232208252,0.9999504089355468,0.3516042313240423,0.4526220560073852
R50_nodown,pgd,samecat,000000000321.png,9.679255485534668,0.9999374151229858,0.2001328868336413,0.3992399573326111
R50_nodown,pgd,diffcat,000000000321.png,10.772501945495604,0.9999790191650392,0.5101095987039471,0.6811692118644714
R50_nodown,pgd,samecat,000000000328.png,6.021220684051514,0.9975791573524476,0.4696099982838098,0.6271272897720337
R50_nodown,pgd,diffcat,000000000328.png,7.781569480895996,0.999582827091217,0.7045603962192769,0.8425732254981995
R50_nodown,pgd,samecat,000000000332.png,9.50375270843506,0.9999253749847412,0.1828969683614086,0.1752975881099701
R50_nodown,pgd,diffcat,000000000332.png,9.836124420166016,0.9999464750289916,0.6867016259982845,0.8285603523254395
R50_nodown,pgd,samecat,000000000349.png,3.964853525161743,0.9813823699951172,0.2206050358579939,0.0988632664084434
R50_nodown,pgd,diffcat,000000000349.png,7.1470489501953125,0.999213457107544,0.4520520433346941,0.4069198966026306
R50_nodown,pgd,samecat,000000000370.png,10.619220733642578,0.999975562095642,0.406058119376963,0.4628454148769378
R50_nodown,pgd,diffcat,000000000370.png,10.950291633605955,0.999982476234436,0.3950669215889566,0.4714964032173157
R50_nodown,pgd,samecat,000000000387.png,7.144806385040283,0.9992116689682008,0.219003404207999,0.3232987821102142
R50_nodown,pgd,diffcat,000000000387.png,7.157285690307617,0.9992214441299438,0.6619472598962027,0.7381013631820679
R50_nodown,pgd,samecat,000000000389.png,2.669346332550049,0.9351933598518372,0.5913259196549542,0.6844749450683594
R50_nodown,pgd,diffcat,000000000389.png,9.525403022766112,0.9999270439147948,0.7949596402005532,0.8733446002006531
R50_nodown,pgd,samecat,000000000395.png,9.932124137878418,0.9999513626098632,0.7512384493554379,0.8439787030220032
R50_nodown,pgd,diffcat,000000000395.png,12.73120403289795,0.9999970197677612,0.8064685039242616,0.8748836517333984
R50_nodown,pgd,samecat,000000000397.png,12.053240776062012,0.999994158744812,0.945047202708292,0.9883370399475098
R50_nodown,pgd,diffcat,000000000397.png,11.785649299621582,0.9999923706054688,0.920846439753573,0.9919446706771852
R50_nodown,pgd,samecat,000000000400.png,10.623133659362791,0.9999756813049316,0.912443483892078,0.979278802871704
R50_nodown,pgd,diffcat,000000000400.png,7.420614242553711,0.9994015693664552,0.947261919220232,0.9764615297317504
R50_nodown,pgd,samecat,000000000436.png,14.422520637512209,0.9999994039535522,0.8290248539731264,0.9180455803871156
R50_nodown,pgd,diffcat,000000000436.png,6.227887153625488,0.9980302453041076,0.9727964985866878,0.9628441333770752
R50_nodown,pgd,samecat,000000000438.png,9.31190586090088,0.9999096393585204,0.1782754825877657,0.3259302675724029
R50_nodown,pgd,diffcat,000000000438.png,10.4935941696167,0.9999723434448242,0.8053721806888112,0.9456613659858704
R50_nodown,pgd,samecat,000000000443.png,9.62193489074707,0.9999337196350098,0.4291124068370641,0.5499604344367981
R50_nodown,pgd,diffcat,000000000443.png,11.792109489440918,0.9999924898147584,0.9278886182893984,0.961870551109314
R50_nodown,pgd,samecat,000000000450.png,15.39608097076416,0.9999997615814208,0.9133857711374496,0.9824015498161316
R50_nodown,pgd,diffcat,000000000450.png,11.866904258728027,0.9999929666519164,0.966525764938744,0.9796279072761536
R50_nodown,pgd,samecat,000000000459.png,15.012459754943848,0.9999996423721312,0.8320899741314423,0.901519536972046
R50_nodown,pgd,diffcat,000000000459.png,13.981234550476074,0.9999991655349731,0.9624903738449584,0.9725123643875122
R50_nodown,pgd,samecat,000000000471.png,3.154968976974488,0.959104061126709,0.4411940017263646,0.4515582025051117
R50_nodown,pgd,diffcat,000000000471.png,6.552875518798828,0.998576045036316,0.6038239795226239,0.6681888699531555
R50_nodown,pgd,samecat,000000000474.png,9.738839149475098,0.999941110610962,0.6997807602851581,0.7884538173675537
R50_nodown,pgd,diffcat,000000000474.png,4.346823692321777,0.9872176051139832,0.978771018770906,0.974562406539917
R50_nodown,pgd,samecat,000000000491.png,10.338641166687012,0.9999676942825316,0.1653865895698635,0.1734348088502884
R50_nodown,pgd,diffcat,000000000491.png,11.700382232666016,0.9999916553497314,0.1834616580578799,0.1781621277332306
R50_nodown,pgd,samecat,000000000502.png,1.9043233394622805,0.8703800439834595,0.54727555054118,0.648915708065033
R50_nodown,pgd,diffcat,000000000502.png,3.3541100025177,0.9662391543388368,0.5768665201425073,0.6577973365783691
R50_nodown,pgd,samecat,000000000510.png,6.864463806152344,0.9989567995071412,0.3434972316966815,0.4855423867702484
R50_nodown,pgd,diffcat,000000000510.png,4.365899562835693,0.9874561429023744,0.6702464135316806,0.7668396234512329
R50_nodown,pgd,samecat,000000000529.png,13.886190414428713,0.9999990463256836,0.1310048642374747,0.0964243337512016
R50_nodown,pgd,diffcat,000000000529.png,13.243929862976074,0.9999982118606568,0.6844453248961389,0.7509417533874512
R50_nodown,pgd,samecat,000000000532.png,4.779978752136231,0.9916737675666808,0.4920652154466043,0.7289953231811523
R50_nodown,pgd,diffcat,000000000532.png,7.16252326965332,0.9992254972457886,0.8627734480279929,0.9527073502540588
R50_nodown,pgd,samecat,000000000536.png,9.611211776733398,0.9999330043792723,0.1381162156678933,0.0894072726368904
R50_nodown,pgd,diffcat,000000000536.png,8.9320068359375,0.9998679161071776,0.2184887740598253,0.203064352273941
R50_nodown,pgd,samecat,000000000544.png,7.657301902770996,0.9995276927947998,0.7549608843194691,0.9526829719543456
R50_nodown,pgd,diffcat,000000000544.png,15.612605094909668,0.9999998807907104,0.9600862603731716,0.9959867000579834
R50_nodown,pgd,samecat,000000000562.png,10.257506370544434,0.999964952468872,0.586778409785674,0.6089143753051758
R50_nodown,pgd,diffcat,000000000562.png,9.959344863891602,0.9999526739120485,0.716989386259969,0.6828308701515198
R50_nodown,pgd,samecat,000000000572.png,9.31610870361328,0.9999099969863892,0.406499117056207,0.4582828879356384
R50_nodown,pgd,diffcat,000000000572.png,7.938347816467285,0.999643325805664,0.5563507631319375,0.6443493962287903
R50_nodown,pgd,samecat,000000000581.png,1.7036099433898926,0.8460056781768799,0.208362975169371,0.3178003132343292
R50_nodown,pgd,diffcat,000000000581.png,1.82023561000824,0.8605944514274597,0.4214300178773038,0.6861456036567688
R50_nodown,pgd,samecat,000000000599.png,4.002298831939697,0.9820543527603148,0.6448195811208333,0.8602962493896484
R50_nodown,pgd,diffcat,000000000599.png,6.5717620849609375,0.9986026883125304,0.8202526589208418,0.947243869304657
R50_nodown,pgd,samecat,000000000612.png,10.678946495056152,0.9999769926071168,0.6586586451101558,0.7447840571403503
R50_nodown,pgd,diffcat,000000000612.png,11.71258544921875,0.999991774559021,0.7055566914885071,0.8410506248474121
R50_nodown,pgd,samecat,000000000623.png,11.009462356567385,0.9999834299087524,0.4998402533541376,0.7240020036697388
R50_nodown,pgd,diffcat,000000000623.png,14.69748306274414,0.9999996423721312,0.7926137033232757,0.8953744769096375
R50_nodown,pgd,samecat,000000000636.png,12.520062446594238,0.999996304512024,0.8181657315763096,0.9499000310897828
R50_nodown,pgd,diffcat,000000000636.png,13.924437522888184,0.9999990463256836,0.8525428281063926,0.9470816254615784
R50_nodown,pgd,samecat,000000000650.png,9.554277420043944,0.9999290704727172,0.5330214817753085,0.5893993377685547
R50_nodown,pgd,diffcat,000000000650.png,10.206709861755373,0.9999630451202391,0.5777672980629396,0.6644448637962341
R50_nodown,pgd,samecat,000000000659.png,11.552760124206545,0.9999903440475464,0.8043690411177097,0.9144270420074464
R50_nodown,pgd,diffcat,000000000659.png,8.858620643615723,0.9998579025268556,0.841283902201593,0.9149689078330994
R50_nodown,pgd,samecat,000000000661.png,11.876531600952148,0.999993085861206,0.7109576907456501,0.8522460460662842
R50_nodown,pgd,diffcat,000000000661.png,9.672574043273926,0.9999370574951172,0.8719798501637234,0.9597907066345216
R50_nodown,pgd,samecat,000000000692.png,10.755696296691896,0.9999786615371704,0.5521524356253633,0.6453050374984741
R50_nodown,pgd,diffcat,000000000692.png,11.78015422821045,0.9999923706054688,0.8011088624201371,0.8851237893104553
R50_nodown,pgd,samecat,000000000693.png,4.14879846572876,0.9844619035720824,0.3526305131508806,0.6123550534248352
R50_nodown,pgd,diffcat,000000000693.png,4.1218581199646,0.984044313430786,0.7265670341317032,0.9023099541664124
R50_nodown,pgd,samecat,000000000715.png,12.391794204711914,0.9999958276748656,0.285206063214682,0.3574687838554382
R50_nodown,pgd,diffcat,000000000715.png,11.606776237487791,0.999990940093994,0.8351241409262392,0.9468600749969482
R50_nodown,pgd,samecat,000000000723.png,2.322476625442505,0.9107215404510498,0.2179767455452437,0.3140545785427093
R50_nodown,pgd,diffcat,000000000723.png,4.385586261749268,0.9876976609230042,0.2906156230720956,0.2702510952949524
R50_nodown,pgd,samecat,000000000730.png,11.113186836242676,0.9999850988388062,0.5775940616815557,0.6105738878250122
R50_nodown,pgd,diffcat,000000000730.png,7.604296207427978,0.9995019435882568,0.6592314641927148,0.729262113571167
R50_nodown,pgd,samecat,000000000735.png,8.137983322143555,0.9997078776359558,0.3648032662628517,0.7836122512817383
R50_nodown,pgd,diffcat,000000000735.png,8.418793678283691,0.9997794032096864,0.893229027352165,0.966289520263672
R50_nodown,pgd,samecat,000000000761.png,11.534428596496582,0.9999902248382568,0.2801601129121,0.4687347114086151
R50_nodown,pgd,diffcat,000000000761.png,10.844746589660645,0.9999804496765136,0.4236154555608378,0.5203251838684082
R50_nodown,pgd,samecat,000000000772.png,1.698830246925354,0.8453819155693054,0.6180449756793059,0.7050203680992126
R50_nodown,pgd,diffcat,000000000772.png,2.8457694053649902,0.9450996518135072,0.6561139271533425,0.7726436853408813
R50_nodown,pgd,samecat,000000000775.png,10.624964714050291,0.9999756813049316,0.5737041598252328,0.562394380569458
R50_nodown,pgd,diffcat,000000000775.png,13.100284576416016,0.9999979734420776,0.8038688043541531,0.8512335419654846
R50_nodown,pgd,samecat,000000000790.png,13.675435066223145,0.9999988079071044,0.5001330024686387,0.5545522570610046
R50_nodown,pgd,diffcat,000000000790.png,12.526422500610352,0.9999964237213136,0.7345746325560571,0.8359181880950928
R50_nodown,pgd,samecat,000000000797.png,4.166959762573242,0.9847372174263,0.3638491119489598,0.4780871570110321
R50_nodown,pgd,diffcat,000000000797.png,6.278402328491211,0.9981271624565125,0.763977930636036,0.8718544244766235
R50_nodown,pgd,samecat,000000000810.png,9.909029006958008,0.9999502897262572,0.7736400643951815,0.88161700963974
R50_nodown,pgd,diffcat,000000000810.png,12.475831985473633,0.9999961853027344,0.8610435820991514,0.9673767685890198
R50_nodown,pgd,samecat,000000000825.png,5.720706939697266,0.99673330783844,0.7870831925038363,0.8476869463920593
R50_nodown,pgd,diffcat,000000000825.png,6.872380256652832,0.99896502494812,0.8914416972156175,0.8919865489006042
R50_nodown,pgd,samecat,000000000839.png,6.548556327819824,0.9985698461532592,0.282418281480025,0.3734458684921264
R50_nodown,pgd,diffcat,000000000839.png,6.624142169952393,0.9986739158630372,0.454624295140124,0.5289547443389893
R50_nodown,pgd,samecat,000000000853.png,14.431294441223145,0.9999994039535522,0.9928240310952072,0.998961627483368
R50_nodown,pgd,diffcat,000000000853.png,17.99228858947754,1.0,0.9924922968006064,0.9984978437423706
R50_nodown,pgd,samecat,000000000882.png,12.772134780883787,0.9999971389770508,0.6384483581131069,0.801979124546051
R50_nodown,pgd,diffcat,000000000882.png,13.45401668548584,0.9999985694885254,0.8054162508463794,0.8811505436897278
R50_nodown,pgd,samecat,000000000902.png,12.024307250976562,0.9999940395355223,0.2125425766047042,0.2606253921985626
R50_nodown,pgd,diffcat,000000000902.png,12.304022789001465,0.9999954700469972,0.4687614450368295,0.568334698677063
R50_nodown,pgd,samecat,000000000909.png,7.164317607879639,0.9992269277572632,0.2623102981263777,0.3708757758140564
R50_nodown,pgd,diffcat,000000000909.png,8.35738468170166,0.9997654557228088,0.2086377584305229,0.2912986874580383
R50_nodown,pgd,samecat,000000000913.png,15.557066917419434,0.9999998807907104,0.2215764510636704,0.1804854422807693
R50_nodown,pgd,diffcat,000000000913.png,15.629761695861816,0.9999998807907104,0.5661248920287376,0.6124226450920105
R50_nodown,pgd,samecat,000000000927.png,4.760682106018066,0.9915128350257874,0.3937052228817946,0.5396757125854492
R50_nodown,pgd,diffcat,000000000927.png,3.1265156269073486,0.957973301410675,0.6465219247633982,0.8305503129959106
R50_nodown,pgd,samecat,000000000934.png,4.351097106933594,0.98727148771286,0.3272178825224802,0.4540546238422394
R50_nodown,pgd,diffcat,000000000934.png,6.464174270629883,0.998444139957428,0.3926085942683105,0.5349162220954895
R50_nodown,pgd,samecat,000000000955.png,8.238140106201172,0.9997356534004213,0.6543749436492055,0.8364433646202087
R50_nodown,pgd,diffcat,000000000955.png,9.840338706970217,0.9999467134475708,0.3831228963234158,0.5869504809379578
R50_nodown,pgd,samecat,000000000960.png,11.054452896118164,0.9999841451644896,0.2749228724233131,0.3295396566390991
R50_nodown,pgd,diffcat,000000000960.png,12.389822959899902,0.9999958276748656,0.4688856788649654,0.610133171081543
R50_nodown,pgd,samecat,000000000962.png,14.465201377868652,0.9999995231628418,0.4962659676682808,0.6209543347358704
R50_nodown,pgd,diffcat,000000000962.png,13.47537899017334,0.9999985694885254,0.8817809043647763,0.959240972995758
R50_nodown,pgd,samecat,000000000982.png,15.562182426452637,0.9999998807907104,0.8164975022455949,0.9256783127784728
R50_nodown,pgd,diffcat,000000000982.png,16.850086212158203,1.0,0.941052095729251,0.975409984588623
R50_nodown,pgd,samecat,000000000996.png,6.114315986633301,0.9977939128875732,0.3006663354262657,0.4071874916553497
R50_nodown,pgd,diffcat,000000000996.png,4.699056625366211,0.9909782409667968,0.8011589793492214,0.9093550443649292
R50_nodown,pgd,samecat,000000001006.png,-98.96810913085938,0.0,0.596617904732833,0.7934572696685791
R50_nodown,pgd,diffcat,000000001006.png,-94.90248107910156,0.0,0.6823162679453545,0.8488261699676514
R50_nodown,pgd,samecat,000000001036.png,-92.93663787841795,0.0,0.9648456126382858,0.955247700214386
R50_nodown,pgd,diffcat,000000001036.png,-84.67919158935547,1.6760784075710076e-37,0.9637552508397276,0.965680718421936
R50_nodown,pgd,samecat,000000001059.png,-106.50933837890624,0.0,0.9419469164635648,0.958293616771698
R50_nodown,pgd,diffcat,000000001059.png,-89.68028259277344,0.0,0.9699486505771028,0.9828872084617616
R50_nodown,pgd,samecat,000000001064.png,-95.85504150390624,0.0,0.6813118732915354,0.8043196201324463
R50_nodown,pgd,diffcat,000000001064.png,-99.5328369140625,0.0,0.7921370390377536,0.9158348441123962
R50_nodown,pgd,samecat,000000001072.png,-95.0087432861328,0.0,0.0998078500968825,0.033354926854372
